Epoch :  [001/300]   |   loss :  1.287510   |   train_accuracy :  44.769841%
Epoch :  [120/300]   |   loss :  2.041413   |   train_accuracy :  70.238095%   |  test_accuracy :  71.428571%
Epoch :  [121/300]   |   loss :  2.012859   |   train_accuracy :  70.833333%   |  test_accuracy :  72.619048%
Epoch :  [122/300]   |   loss :  2.109376   |   train_accuracy :  69.642857%   |  test_accuracy :  72.619048%
Epoch :  [123/300]   |   loss :  2.050665   |   train_accuracy :  69.642857%   |  test_accuracy :  71.428571%
Epoch :  [124/300]   |   loss :  2.119984   |   train_accuracy :  69.642857%   |  test_accuracy :  67.857143%
Epoch :  [125/300]   |   loss :  2.049237   |   train_accuracy :  70.238095%   |  test_accuracy :  70.238095%
Epoch :  [126/300]   |   loss :  2.105848   |   train_accuracy :  68.750000%   |  test_accuracy :  69.047619%
Epoch :  [127/300]   |   loss :  2.089718   |   train_accuracy :  67.559524%   |  test_accuracy :  73.809524%
Epoch :  [128/300]   |   loss :  2.062292   |   train_accuracy :  69.642857%   |  test_accuracy :  70.238095%
Epoch :  [129/300]   |   loss :  2.057884   |   train_accuracy :  66.369048%   |  test_accuracy :  71.428571%
Epoch :  [130/300]   |   loss :  2.118570   |   train_accuracy :  69.642857%   |  test_accuracy :  71.428571%
Epoch :  [131/300]   |   loss :  2.071531   |   train_accuracy :  67.857143%   |  test_accuracy :  70.238095%
Epoch :  [132/300]   |   loss :  2.016640   |   train_accuracy :  71.130952%   |  test_accuracy :  73.809524%
Epoch :  [133/300]   |   loss :  1.996822   |   train_accuracy :  70.833333%   |  test_accuracy :  72.619048%
Epoch :  [134/300]   |   loss :  1.975403   |   train_accuracy :  70.833333%   |  test_accuracy :  73.809524%
Epoch :  [135/300]   |   loss :  1.993558   |   train_accuracy :  71.726190%   |  test_accuracy :  73.809524%
Epoch :  [136/300]   |   loss :  1.985617   |   train_accuracy :  70.833333%   |  test_accuracy :  73.809524%
Epoch :  [137/300]   |   loss :  2.007215   |   train_accuracy :  71.726190%   |  test_accuracy :  73.809524%
Epoch :  [138/300]   |   loss :  1.943941   |   train_accuracy :  71.726190%   |  test_accuracy :  73.809524%
Epoch :  [139/300]   |   loss :  2.041206   |   train_accuracy :  71.428571%   |  test_accuracy :  72.619048%
Epoch :  [140/300]   |   loss :  2.025535   |   train_accuracy :  70.833333%   |  test_accuracy :  73.809524%
Epoch :  [141/300]   |   loss :  2.075877   |   train_accuracy :  71.726190%   |  test_accuracy :  73.809524%
Epoch :  [142/300]   |   loss :  1.985139   |   train_accuracy :  71.428571%   |  test_accuracy :  71.428571%
Epoch :  [143/300]   |   loss :  2.026048   |   train_accuracy :  70.238095%   |  test_accuracy :  72.619048%
Epoch :  [144/300]   |   loss :  2.013584   |   train_accuracy :  69.940476%   |  test_accuracy :  72.619048%
Epoch :  [145/300]   |   loss :  2.008656   |   train_accuracy :  71.130952%   |  test_accuracy :  73.809524%
Epoch :  [146/300]   |   loss :  1.968064   |   train_accuracy :  71.726190%   |  test_accuracy :  73.809524%
Epoch :  [147/300]   |   loss :  1.964348   |   train_accuracy :  72.916667%   |  test_accuracy :  73.809524%
Epoch :  [148/300]   |   loss :  1.940911   |   train_accuracy :  71.726190%   |  test_accuracy :  73.809524%
Epoch :  [149/300]   |   loss :  1.980318   |   train_accuracy :  72.619048%   |  test_accuracy :  73.809524%
Epoch :  [150/300]   |   loss :  1.957976   |   train_accuracy :  71.428571%   |  test_accuracy :  73.809524%
Epoch :  [151/300]   |   loss :  2.012112   |   train_accuracy :  72.916667%   |  test_accuracy :  73.809524%
Epoch :  [152/300]   |   loss :  1.940711   |   train_accuracy :  72.321429%   |  test_accuracy :  73.809524%
Epoch :  [153/300]   |   loss :  1.954860   |   train_accuracy :  72.619048%   |  test_accuracy :  72.619048%
Epoch :  [154/300]   |   loss :  1.969601   |   train_accuracy :  72.619048%   |  test_accuracy :  73.809524%
Epoch :  [155/300]   |   loss :  1.942219   |   train_accuracy :  72.916667%   |  test_accuracy :  73.809524%
Epoch :  [156/300]   |   loss :  1.961702   |   train_accuracy :  72.619048%   |  test_accuracy :  71.428571%
Epoch :  [157/300]   |   loss :  1.980966   |   train_accuracy :  70.833333%   |  test_accuracy :  72.619048%
Epoch :  [158/300]   |   loss :  1.941255   |   train_accuracy :  72.023810%   |  test_accuracy :  73.809524%
Epoch :  [159/300]   |   loss :  1.956396   |   train_accuracy :  72.916667%   |  test_accuracy :  73.809524%
Epoch :  [160/300]   |   loss :  1.967419   |   train_accuracy :  73.214286%   |  test_accuracy :  73.809524%
Epoch :  [161/300]   |   loss :  1.950021   |   train_accuracy :  73.214286%   |  test_accuracy :  73.809524%
Epoch :  [162/300]   |   loss :  1.913838   |   train_accuracy :  72.916667%   |  test_accuracy :  73.809524%
Epoch :  [163/300]   |   loss :  1.961361   |   train_accuracy :  72.916667%   |  test_accuracy :  73.809524%
Epoch :  [164/300]   |   loss :  1.923061   |   train_accuracy :  72.916667%   |  test_accuracy :  73.809524%
Epoch :  [165/300]   |   loss :  1.933070   |   train_accuracy :  72.619048%   |  test_accuracy :  73.809524%
Epoch :  [166/300]   |   loss :  1.959096   |   train_accuracy :  72.321429%   |  test_accuracy :  72.619048%
Epoch :  [167/300]   |   loss :  2.000104   |   train_accuracy :  72.321429%   |  test_accuracy :  73.809524%
Epoch :  [168/300]   |   loss :  1.961818   |   train_accuracy :  71.726190%   |  test_accuracy :  73.809524%
Epoch :  [169/300]   |   loss :  1.951992   |   train_accuracy :  73.214286%   |  test_accuracy :  73.809524%
Epoch :  [170/300]   |   loss :  1.993021   |   train_accuracy :  73.214286%   |  test_accuracy :  73.809524%
Epoch :  [171/300]   |   loss :  1.945028   |   train_accuracy :  71.428571%   |  test_accuracy :  73.809524%
Epoch :  [172/300]   |   loss :  1.939674   |   train_accuracy :  72.321429%   |  test_accuracy :  73.809524%
Epoch :  [173/300]   |   loss :  1.931991   |   train_accuracy :  72.916667%   |  test_accuracy :  73.809524%
Epoch :  [174/300]   |   loss :  1.978446   |   train_accuracy :  73.214286%   |  test_accuracy :  73.809524%
Epoch :  [175/300]   |   loss :  2.367254   |   train_accuracy :  60.714286%   |  test_accuracy :  55.952381%
Epoch :  [176/300]   |   loss :  2.587930   |   train_accuracy :  56.250000%   |  test_accuracy :  42.857143%
Epoch :  [177/300]   |   loss :  2.523994   |   train_accuracy :  52.083333%   |  test_accuracy :  70.238095%
Epoch :  [178/300]   |   loss :  2.397917   |   train_accuracy :  68.452381%   |  test_accuracy :  42.857143%
Epoch :  [179/300]   |   loss :  2.382865   |   train_accuracy :  59.523810%   |  test_accuracy :  67.857143%
Epoch :  [180/300]   |   loss :  2.243960   |   train_accuracy :  66.369048%   |  test_accuracy :  67.857143%
Epoch :  [181/300]   |   loss :  2.140545   |   train_accuracy :  69.642857%   |  test_accuracy :  69.047619%
Epoch :  [182/300]   |   loss :  2.119909   |   train_accuracy :  69.940476%   |  test_accuracy :  69.047619%
Epoch :  [183/300]   |   loss :  1.995790   |   train_accuracy :  69.940476%   |  test_accuracy :  67.857143%
Epoch :  [184/300]   |   loss :  2.105484   |   train_accuracy :  69.345238%   |  test_accuracy :  70.238095%
Epoch :  [185/300]   |   loss :  2.063805   |   train_accuracy :  70.535714%   |  test_accuracy :  69.047619%
Epoch :  [186/300]   |   loss :  2.011853   |   train_accuracy :  71.428571%   |  test_accuracy :  71.428571%
Epoch :  [187/300]   |   loss :  1.961262   |   train_accuracy :  72.023810%   |  test_accuracy :  70.238095%
Epoch :  [188/300]   |   loss :  2.042745   |   train_accuracy :  70.833333%   |  test_accuracy :  69.047619%
Epoch :  [189/300]   |   loss :  1.955877   |   train_accuracy :  72.023810%   |  test_accuracy :  72.619048%
Epoch :  [190/300]   |   loss :  1.923670   |   train_accuracy :  71.726190%   |  test_accuracy :  75.000000%
Epoch :  [191/300]   |   loss :  2.004020   |   train_accuracy :  72.023810%   |  test_accuracy :  76.190476%
Epoch :  [192/300]   |   loss :  1.973006   |   train_accuracy :  72.321429%   |  test_accuracy :  73.809524%
Epoch :  [193/300]   |   loss :  2.008298   |   train_accuracy :  72.023810%   |  test_accuracy :  72.619048%
Epoch :  [194/300]   |   loss :  1.998078   |   train_accuracy :  70.833333%   |  test_accuracy :  71.428571%
Epoch :  [195/300]   |   loss :  1.980184   |   train_accuracy :  71.130952%   |  test_accuracy :  73.809524%
Epoch :  [196/300]   |   loss :  1.938307   |   train_accuracy :  70.535714%   |  test_accuracy :  76.190476%
Epoch :  [197/300]   |   loss :  1.999240   |   train_accuracy :  72.619048%   |  test_accuracy :  72.619048%
Epoch :  [198/300]   |   loss :  2.069740   |   train_accuracy :  72.321429%   |  test_accuracy :  73.809524%
Epoch :  [199/300]   |   loss :  1.978354   |   train_accuracy :  72.916667%   |  test_accuracy :  75.000000%
Epoch :  [200/300]   |   loss :  2.222995   |   train_accuracy :  65.178571%   |  test_accuracy :  59.523810%
Epoch :  [201/300]   |   loss :  2.549168   |   train_accuracy :  55.059524%   |  test_accuracy :  40.476190%
Epoch :  [202/300]   |   loss :  2.485052   |   train_accuracy :  59.226190%   |  test_accuracy :  66.666667%
Epoch :  [203/300]   |   loss :  2.163334   |   train_accuracy :  69.642857%   |  test_accuracy :  69.047619%
Epoch :  [204/300]   |   loss :  2.073237   |   train_accuracy :  69.940476%   |  test_accuracy :  65.476190%
Epoch :  [205/300]   |   loss :  2.062921   |   train_accuracy :  68.452381%   |  test_accuracy :  73.809524%
Epoch :  [206/300]   |   loss :  2.028361   |   train_accuracy :  70.833333%   |  test_accuracy :  73.809524%
Epoch :  [207/300]   |   loss :  1.975480   |   train_accuracy :  72.023810%   |  test_accuracy :  73.809524%
Epoch :  [208/300]   |   loss :  1.965031   |   train_accuracy :  72.619048%   |  test_accuracy :  71.428571%
Epoch :  [209/300]   |   loss :  1.975121   |   train_accuracy :  72.916667%   |  test_accuracy :  75.000000%
Epoch :  [210/300]   |   loss :  1.967648   |   train_accuracy :  71.428571%   |  test_accuracy :  73.809524%
Epoch :  [211/300]   |   loss :  1.968984   |   train_accuracy :  72.916667%   |  test_accuracy :  72.619048%
Epoch :  [212/300]   |   loss :  1.973688   |   train_accuracy :  73.214286%   |  test_accuracy :  72.619048%
Epoch :  [213/300]   |   loss :  1.935799   |   train_accuracy :  73.214286%   |  test_accuracy :  72.619048%
Epoch :  [214/300]   |   loss :  1.968345   |   train_accuracy :  73.214286%   |  test_accuracy :  72.619048%
Epoch :  [215/300]   |   loss :  2.014729   |   train_accuracy :  73.511905%   |  test_accuracy :  72.619048%
Epoch :  [216/300]   |   loss :  1.900564   |   train_accuracy :  73.214286%   |  test_accuracy :  72.619048%
Epoch :  [217/300]   |   loss :  1.904321   |   train_accuracy :  72.916667%   |  test_accuracy :  72.619048%
Epoch :  [218/300]   |   loss :  1.910659   |   train_accuracy :  73.214286%   |  test_accuracy :  72.619048%
Epoch :  [219/300]   |   loss :  1.951387   |   train_accuracy :  73.214286%   |  test_accuracy :  72.619048%
Epoch :  [220/300]   |   loss :  1.880196   |   train_accuracy :  74.107143%   |  test_accuracy :  72.619048%
Epoch :  [221/300]   |   loss :  1.915614   |   train_accuracy :  71.428571%   |  test_accuracy :  72.619048%
Epoch :  [222/300]   |   loss :  1.914159   |   train_accuracy :  72.916667%   |  test_accuracy :  73.809524%
Epoch :  [223/300]   |   loss :  1.914254   |   train_accuracy :  69.642857%   |  test_accuracy :  73.809524%
Epoch :  [224/300]   |   loss :  1.956294   |   train_accuracy :  72.619048%   |  test_accuracy :  75.000000%
Epoch :  [225/300]   |   loss :  2.009158   |   train_accuracy :  72.321429%   |  test_accuracy :  73.809524%
Epoch :  [226/300]   |   loss :  1.940314   |   train_accuracy :  72.321429%   |  test_accuracy :  72.619048%
Epoch :  [227/300]   |   loss :  1.929722   |   train_accuracy :  72.619048%   |  test_accuracy :  73.809524%
Epoch :  [228/300]   |   loss :  1.984872   |   train_accuracy :  72.321429%   |  test_accuracy :  76.190476%
Epoch :  [229/300]   |   loss :  2.111309   |   train_accuracy :  70.833333%   |  test_accuracy :  71.428571%
Epoch :  [230/300]   |   loss :  2.028468   |   train_accuracy :  72.023810%   |  test_accuracy :  70.238095%
Epoch :  [231/300]   |   loss :  1.948989   |   train_accuracy :  70.535714%   |  test_accuracy :  72.619048%
Epoch :  [232/300]   |   loss :  1.960636   |   train_accuracy :  72.916667%   |  test_accuracy :  73.809524%
Epoch :  [233/300]   |   loss :  1.942254   |   train_accuracy :  73.809524%   |  test_accuracy :  76.190476%
Epoch :  [234/300]   |   loss :  1.996950   |   train_accuracy :  73.511905%   |  test_accuracy :  73.809524%
Epoch :  [235/300]   |   loss :  1.934808   |   train_accuracy :  73.511905%   |  test_accuracy :  75.000000%
Epoch :  [236/300]   |   loss :  1.949811   |   train_accuracy :  74.107143%   |  test_accuracy :  73.809524%
Epoch :  [237/300]   |   loss :  1.958474   |   train_accuracy :  73.511905%   |  test_accuracy :  76.190476%
Epoch :  [238/300]   |   loss :  1.884544   |   train_accuracy :  73.214286%   |  test_accuracy :  73.809524%
Epoch :  [239/300]   |   loss :  1.982807   |   train_accuracy :  72.916667%   |  test_accuracy :  76.190476%
Epoch :  [240/300]   |   loss :  1.886315   |   train_accuracy :  72.619048%   |  test_accuracy :  73.809524%
Epoch :  [241/300]   |   loss :  1.941187   |   train_accuracy :  73.511905%   |  test_accuracy :  76.190476%
Epoch :  [242/300]   |   loss :  1.930524   |   train_accuracy :  72.321429%   |  test_accuracy :  73.809524%
Epoch :  [243/300]   |   loss :  1.941163   |   train_accuracy :  74.107143%   |  test_accuracy :  76.190476%
Epoch :  [244/300]   |   loss :  1.921849   |   train_accuracy :  73.809524%   |  test_accuracy :  76.190476%
Epoch :  [245/300]   |   loss :  1.877116   |   train_accuracy :  74.107143%   |  test_accuracy :  76.190476%
Epoch :  [246/300]   |   loss :  1.885830   |   train_accuracy :  73.511905%   |  test_accuracy :  73.809524%
Epoch :  [247/300]   |   loss :  1.930325   |   train_accuracy :  73.809524%   |  test_accuracy :  73.809524%
Epoch :  [248/300]   |   loss :  1.917847   |   train_accuracy :  74.107143%   |  test_accuracy :  76.190476%
Epoch :  [249/300]   |   loss :  1.919910   |   train_accuracy :  70.535714%   |  test_accuracy :  73.809524%
Epoch :  [250/300]   |   loss :  1.975850   |   train_accuracy :  72.321429%   |  test_accuracy :  77.380952%
Epoch :  [251/300]   |   loss :  1.873816   |   train_accuracy :  73.511905%   |  test_accuracy :  76.190476%
Epoch :  [252/300]   |   loss :  1.906189   |   train_accuracy :  74.107143%   |  test_accuracy :  76.190476%
Epoch :  [253/300]   |   loss :  1.881790   |   train_accuracy :  74.107143%   |  test_accuracy :  75.000000%
Epoch :  [254/300]   |   loss :  1.892252   |   train_accuracy :  74.107143%   |  test_accuracy :  77.380952%
Epoch :  [255/300]   |   loss :  1.880127   |   train_accuracy :  73.511905%   |  test_accuracy :  73.809524%
Epoch :  [256/300]   |   loss :  1.910330   |   train_accuracy :  73.809524%   |  test_accuracy :  76.190476%
Epoch :  [257/300]   |   loss :  1.904024   |   train_accuracy :  74.107143%   |  test_accuracy :  76.190476%
Epoch :  [258/300]   |   loss :  1.874067   |   train_accuracy :  73.511905%   |  test_accuracy :  76.190476%
Epoch :  [259/300]   |   loss :  1.906319   |   train_accuracy :  74.107143%   |  test_accuracy :  76.190476%
Epoch :  [260/300]   |   loss :  1.869777   |   train_accuracy :  74.107143%   |  test_accuracy :  76.190476%
Epoch :  [261/300]   |   loss :  1.886285   |   train_accuracy :  73.809524%   |  test_accuracy :  76.190476%
Epoch :  [262/300]   |   loss :  1.886119   |   train_accuracy :  74.107143%   |  test_accuracy :  76.190476%
Epoch :  [263/300]   |   loss :  1.897721   |   train_accuracy :  74.107143%   |  test_accuracy :  76.190476%
Epoch :  [264/300]   |   loss :  1.865781   |   train_accuracy :  74.107143%   |  test_accuracy :  76.190476%
Epoch :  [265/300]   |   loss :  1.973237   |   train_accuracy :  74.107143%   |  test_accuracy :  76.190476%
Epoch :  [266/300]   |   loss :  1.876598   |   train_accuracy :  74.404762%   |  test_accuracy :  76.190476%
Epoch :  [267/300]   |   loss :  1.858172   |   train_accuracy :  74.107143%   |  test_accuracy :  77.380952%
Epoch :  [268/300]   |   loss :  1.871071   |   train_accuracy :  72.916667%   |  test_accuracy :  76.190476%
Epoch :  [269/300]   |   loss :  2.008201   |   train_accuracy :  72.321429%   |  test_accuracy :  76.190476%
Epoch :  [270/300]   |   loss :  1.967553   |   train_accuracy :  71.428571%   |  test_accuracy :  75.000000%
Epoch :  [271/300]   |   loss :  1.911090   |   train_accuracy :  73.511905%   |  test_accuracy :  75.000000%
Epoch :  [272/300]   |   loss :  1.900085   |   train_accuracy :  74.404762%   |  test_accuracy :  76.190476%
Epoch :  [273/300]   |   loss :  1.958608   |   train_accuracy :  73.511905%   |  test_accuracy :  76.190476%
Epoch :  [274/300]   |   loss :  1.892889   |   train_accuracy :  73.511905%   |  test_accuracy :  76.190476%
Epoch :  [275/300]   |   loss :  1.952141   |   train_accuracy :  72.916667%   |  test_accuracy :  72.619048%
Epoch :  [276/300]   |   loss :  1.910418   |   train_accuracy :  73.214286%   |  test_accuracy :  76.190476%
